2025-04-11 18:38:50,368 [INFO] Loading data...
2025-04-11 18:38:50,498 [INFO] Loaded 3274 training sequences and 834 test sequences
2025-04-11 18:38:50,498 [INFO] Created DataLoader with batch size 32
2025-04-11 18:38:50,499 [INFO] Creating model with 124 questions and 200 hidden units
2025-04-11 18:38:50,500 [INFO] Using device: cpu
2025-04-11 18:50:37,454 [INFO] Epoch 13, Batch 16: Loss = 0.5970
2025-04-11 18:50:37,749 [INFO] Epoch 13, Batch 17: Loss = 0.5638
2025-04-11 18:50:39,079 [INFO] Epoch 13, Batch 18: Loss = 0.4341
2025-04-11 18:50:39,359 [INFO] Epoch 13, Batch 19: Loss = 0.6079
2025-04-11 18:50:40,330 [INFO] Epoch 13, Batch 20: Loss = 0.3192
2025-04-11 18:50:40,744 [INFO] Epoch 13, Batch 21: Loss = 0.6507
2025-04-11 18:50:41,476 [INFO] Epoch 13, Batch 22: Loss = 0.4516
2025-04-11 18:50:41,826 [INFO] Epoch 13, Batch 23: Loss = 0.4927
2025-04-11 18:50:42,103 [INFO] Epoch 13, Batch 24: Loss = 0.3465
2025-04-11 18:50:42,512 [INFO] Epoch 13, Batch 25: Loss = 0.6235
2025-04-11 18:50:43,531 [INFO] Epoch 13, Batch 26: Loss = 0.3064
2025-04-11 18:50:44,060 [INFO] Epoch 13, Batch 27: Loss = 0.4174
2025-04-11 18:50:44,461 [INFO] Epoch 13, Batch 28: Loss = 0.6410
2025-04-11 18:50:44,857 [INFO] Epoch 13, Batch 29: Loss = 0.6570
2025-04-11 18:50:45,510 [INFO] Epoch 13, Batch 30: Loss = 0.6760
2025-04-11 18:50:45,928 [INFO] Epoch 13, Batch 31: Loss = 0.6169
2025-04-11 18:50:46,123 [INFO] Epoch 13, Batch 32: Loss = 0.6559
2025-04-11 18:50:46,698 [INFO] Epoch 13, Batch 33: Loss = 0.3776
2025-04-11 18:50:46,905 [INFO] Epoch 13, Batch 34: Loss = 0.5988
2025-04-11 18:50:47,297 [INFO] Epoch 13, Batch 35: Loss = 0.5438
2025-04-11 18:50:47,791 [INFO] Epoch 13, Batch 36: Loss = 0.4905
2025-04-11 18:50:48,386 [INFO] Epoch 13, Batch 37: Loss = 0.6678
2025-04-11 18:50:48,802 [INFO] Epoch 13, Batch 38: Loss = 0.4980
2025-04-11 18:50:50,004 [INFO] Epoch 13, Batch 39: Loss = 0.3597
2025-04-11 18:50:50,485 [INFO] Epoch 13, Batch 40: Loss = 0.5051
2025-04-11 18:50:50,916 [INFO] Epoch 13, Batch 41: Loss = 0.5741
2025-04-11 18:50:51,453 [INFO] Epoch 13, Batch 42: Loss = 0.5279
2025-04-11 18:50:51,724 [INFO] Epoch 13, Batch 43: Loss = 0.5762
2025-04-11 18:50:52,060 [INFO] Epoch 13, Batch 44: Loss = 0.3568
2025-04-11 18:50:52,401 [INFO] Epoch 13, Batch 45: Loss = 0.5916
2025-04-11 18:50:52,949 [INFO] Epoch 13, Batch 46: Loss = 0.6176
2025-04-11 18:50:53,246 [INFO] Epoch 13, Batch 47: Loss = 0.5471
2025-04-11 18:50:53,632 [INFO] Epoch 13, Batch 48: Loss = 0.4716
2025-04-11 18:50:53,876 [INFO] Epoch 13, Batch 49: Loss = 0.6224
2025-04-11 18:50:54,228 [INFO] Epoch 13, Batch 50: Loss = 0.4347
2025-04-11 18:50:54,320 [INFO] Epoch 13, Batch 51: Loss = 0.5973
2025-04-11 18:50:54,874 [INFO] Epoch 13, Batch 52: Loss = 0.3603
2025-04-11 18:50:55,365 [INFO] Epoch 13, Batch 53: Loss = 0.4734
2025-04-11 18:50:55,699 [INFO] Epoch 13, Batch 54: Loss = 0.4723
2025-04-11 18:50:56,029 [INFO] Epoch 13, Batch 55: Loss = 0.6204
2025-04-11 18:50:56,457 [INFO] Epoch 13, Batch 56: Loss = 0.3716
2025-04-11 18:50:56,980 [INFO] Epoch 13, Batch 57: Loss = 0.4890
2025-04-11 18:50:57,224 [INFO] Epoch 13, Batch 58: Loss = 0.6113
2025-04-11 18:50:57,623 [INFO] Epoch 13, Batch 59: Loss = 0.4656
2025-04-11 18:50:58,058 [INFO] Epoch 13, Batch 60: Loss = 0.4668
2025-04-11 18:50:58,173 [INFO] Epoch 13, Batch 61: Loss = 0.5998
2025-04-11 18:50:58,770 [INFO] Epoch 13, Batch 62: Loss = 0.6682
2025-04-11 18:50:59,179 [INFO] Epoch 13, Batch 63: Loss = 0.5445
2025-04-11 18:50:59,279 [INFO] Epoch 13, Batch 64: Loss = 0.6279
2025-04-11 18:50:59,793 [INFO] Epoch 13, Batch 65: Loss = 0.3402
2025-04-11 18:51:00,199 [INFO] Epoch 13, Batch 66: Loss = 0.6555
2025-04-11 18:51:00,754 [INFO] Epoch 13, Batch 67: Loss = 0.6539
2025-04-11 18:51:01,102 [INFO] Epoch 13, Batch 68: Loss = 0.4754
2025-04-11 18:51:01,270 [INFO] Epoch 13, Batch 69: Loss = 0.6584
2025-04-11 18:51:01,668 [INFO] Epoch 13, Batch 70: Loss = 0.6047
2025-04-11 18:51:01,785 [INFO] Epoch 13, Batch 71: Loss = 0.5873
2025-04-11 18:51:02,070 [INFO] Epoch 13, Batch 72: Loss = 0.5724
2025-04-11 18:51:02,564 [INFO] Epoch 13, Batch 73: Loss = 0.3901
2025-04-11 18:51:02,997 [INFO] Epoch 13, Batch 74: Loss = 0.5014
2025-04-11 18:51:03,446 [INFO] Epoch 13, Batch 75: Loss = 0.4583
2025-04-11 18:51:03,958 [INFO] Epoch 13, Batch 76: Loss = 0.4517
2025-04-11 18:51:04,435 [INFO] Epoch 13, Batch 77: Loss = 0.4627
2025-04-11 18:51:04,862 [INFO] Epoch 13, Batch 78: Loss = 0.3675
2025-04-11 18:51:06,537 [INFO] Epoch 13, Batch 79: Loss = 0.4909
2025-04-11 18:51:07,132 [INFO] Epoch 13, Batch 80: Loss = 0.4705
2025-04-11 18:51:07,380 [INFO] Epoch 13, Batch 81: Loss = 0.4858
2025-04-11 18:51:07,973 [INFO] Epoch 13, Batch 82: Loss = 0.4069
2025-04-11 18:51:08,320 [INFO] Epoch 13, Batch 83: Loss = 0.4879
2025-04-11 18:51:08,896 [INFO] Epoch 13, Batch 84: Loss = 0.5454
2025-04-11 18:51:09,441 [INFO] Epoch 13, Batch 85: Loss = 0.4146
2025-04-11 18:51:09,823 [INFO] Epoch 13, Batch 86: Loss = 0.5706
2025-04-11 18:51:10,339 [INFO] Epoch 13, Batch 87: Loss = 0.5390
2025-04-11 18:51:10,798 [INFO] Epoch 13, Batch 88: Loss = 0.3933
2025-04-11 18:51:11,352 [INFO] Epoch 13, Batch 89: Loss = 0.4665
2025-04-11 18:51:12,104 [INFO] Epoch 13, Batch 90: Loss = 0.3847
2025-04-11 18:51:12,449 [INFO] Epoch 13, Batch 91: Loss = 0.4817
2025-04-11 18:51:12,777 [INFO] Epoch 13, Batch 92: Loss = 0.4209
2025-04-11 18:51:13,251 [INFO] Epoch 13, Batch 93: Loss = 0.6079
2025-04-11 18:51:13,897 [INFO] Epoch 13, Batch 94: Loss = 0.3625
2025-04-11 18:51:14,542 [INFO] Epoch 13, Batch 95: Loss = 0.4452
2025-04-11 18:51:14,662 [INFO] Epoch 13, Batch 96: Loss = 0.6205
2025-04-11 18:51:14,999 [INFO] Epoch 13, Batch 97: Loss = 0.4185
2025-04-11 18:51:15,570 [INFO] Epoch 13, Batch 98: Loss = 0.3461
2025-04-11 18:51:15,868 [INFO] Epoch 13, Batch 99: Loss = 0.4825
2025-04-11 18:51:16,417 [INFO] Epoch 13, Batch 100: Loss = 0.4835
2025-04-11 18:51:16,940 [INFO] Epoch 13, Batch 101: Loss = 0.3316
2025-04-11 18:51:17,659 [INFO] Epoch 13, Batch 102: Loss = 0.3037
2025-04-11 18:51:17,858 [INFO] Epoch 13, Batch 103: Loss = 0.6378
2025-04-11 18:51:17,859 [INFO] Epoch 13: Avg Loss = 0.4960, Time: 46.67s
2025-04-11 18:51:31,627 [INFO] Epoch 13: auROC = 0.8103, Accuracy = 0.7744
2025-04-11 18:51:31,632 [INFO] New best model saved (AUC: 0.8103)
2025-04-11 18:51:31,849 [INFO] Epoch 14, Batch 1: Loss = 0.4853
2025-04-11 18:51:32,351 [INFO] Epoch 14, Batch 2: Loss = 0.6557
2025-04-11 18:51:32,697 [INFO] Epoch 14, Batch 3: Loss = 0.6477
2025-04-11 18:51:33,073 [INFO] Epoch 14, Batch 4: Loss = 0.5528
2025-04-11 18:51:33,629 [INFO] Epoch 14, Batch 5: Loss = 0.4434
2025-04-11 18:51:34,165 [INFO] Epoch 14, Batch 6: Loss = 0.3514
2025-04-11 18:51:34,641 [INFO] Epoch 14, Batch 7: Loss = 0.4402
2025-04-11 18:51:35,120 [INFO] Epoch 14, Batch 8: Loss = 0.7211
2025-04-11 18:51:35,520 [INFO] Epoch 14, Batch 9: Loss = 0.6747
2025-04-11 18:51:35,923 [INFO] Epoch 14, Batch 10: Loss = 0.3141
2025-04-11 18:51:36,423 [INFO] Epoch 14, Batch 11: Loss = 0.7124
2025-04-11 18:51:36,837 [INFO] Epoch 14, Batch 12: Loss = 0.5135
2025-04-11 18:51:37,352 [INFO] Epoch 14, Batch 13: Loss = 0.5205
2025-04-11 18:51:37,572 [INFO] Epoch 14, Batch 14: Loss = 0.7174
2025-04-11 18:51:37,832 [INFO] Epoch 14, Batch 15: Loss = 0.7362
2025-04-11 18:51:38,196 [INFO] Epoch 14, Batch 16: Loss = 0.4794
2025-04-11 18:51:38,778 [INFO] Epoch 14, Batch 17: Loss = 0.5019
2025-04-11 18:51:38,893 [INFO] Epoch 14, Batch 18: Loss = 0.6640
2025-04-11 18:51:39,223 [INFO] Epoch 14, Batch 19: Loss = 0.6315
2025-04-11 18:51:39,563 [INFO] Epoch 14, Batch 20: Loss = 0.4087
2025-04-11 18:51:40,011 [INFO] Epoch 14, Batch 21: Loss = 0.5275
2025-04-11 18:51:40,297 [INFO] Epoch 14, Batch 22: Loss = 0.4631
2025-04-11 18:51:40,635 [INFO] Epoch 14, Batch 23: Loss = 0.4661
2025-04-11 18:51:40,785 [INFO] Epoch 14, Batch 24: Loss = 0.7045
2025-04-11 18:51:41,404 [INFO] Epoch 14, Batch 25: Loss = 0.4675
2025-04-11 18:51:41,963 [INFO] Epoch 14, Batch 26: Loss = 0.4563
2025-04-11 18:51:42,291 [INFO] Epoch 14, Batch 27: Loss = 0.6000
2025-04-11 18:51:42,864 [INFO] Epoch 14, Batch 28: Loss = 0.3457
2025-04-11 18:51:43,852 [INFO] Epoch 14, Batch 29: Loss = 0.2424
2025-04-11 18:51:44,250 [INFO] Epoch 14, Batch 30: Loss = 0.4655
2025-04-11 18:51:44,512 [INFO] Epoch 14, Batch 31: Loss = 0.5555
2025-04-11 18:51:44,832 [INFO] Epoch 14, Batch 32: Loss = 0.6399
2025-04-11 18:51:45,342 [INFO] Epoch 14, Batch 33: Loss = 0.4751
2025-04-11 18:51:46,046 [INFO] Epoch 14, Batch 34: Loss = 0.3366
2025-04-11 18:51:46,309 [INFO] Epoch 14, Batch 35: Loss = 0.4808
2025-04-11 18:51:46,644 [INFO] Epoch 14, Batch 36: Loss = 0.5915
2025-04-11 18:51:46,960 [INFO] Epoch 14, Batch 37: Loss = 0.5351
2025-04-11 18:51:47,278 [INFO] Epoch 14, Batch 38: Loss = 0.5984
2025-04-11 18:51:47,677 [INFO] Epoch 14, Batch 39: Loss = 0.3475
2025-04-11 18:51:48,269 [INFO] Epoch 14, Batch 40: Loss = 0.6813
2025-04-11 18:51:48,456 [INFO] Epoch 14, Batch 41: Loss = 0.6886
2025-04-11 18:51:48,876 [INFO] Epoch 14, Batch 42: Loss = 0.5919
2025-04-11 18:51:49,330 [INFO] Epoch 14, Batch 43: Loss = 0.6205
2025-04-11 18:51:49,707 [INFO] Epoch 14, Batch 44: Loss = 0.4784
2025-04-11 18:51:50,106 [INFO] Epoch 14, Batch 45: Loss = 0.6287
2025-04-11 18:51:50,860 [INFO] Epoch 14, Batch 46: Loss = 0.2039
2025-04-11 18:51:50,982 [INFO] Epoch 14, Batch 47: Loss = 0.6230
2025-04-11 18:51:51,095 [INFO] Epoch 14, Batch 48: Loss = 0.6431
2025-04-11 18:51:51,670 [INFO] Epoch 14, Batch 49: Loss = 0.5293
2025-04-11 18:51:52,127 [INFO] Epoch 14, Batch 50: Loss = 0.4068
2025-04-11 18:51:52,409 [INFO] Epoch 14, Batch 51: Loss = 0.5186
2025-04-11 18:51:52,728 [INFO] Epoch 14, Batch 52: Loss = 0.6128
2025-04-11 18:51:53,160 [INFO] Epoch 14, Batch 53: Loss = 0.6527
2025-04-11 18:51:53,888 [INFO] Epoch 14, Batch 54: Loss = 0.3537
2025-04-11 18:51:54,367 [INFO] Epoch 14, Batch 55: Loss = 0.4667
2025-04-11 18:51:54,746 [INFO] Epoch 14, Batch 56: Loss = 0.3872
2025-04-11 18:51:55,397 [INFO] Epoch 14, Batch 57: Loss = 0.5787
2025-04-11 18:51:55,565 [INFO] Epoch 14, Batch 58: Loss = 0.6378
2025-04-11 18:51:55,996 [INFO] Epoch 14, Batch 59: Loss = 0.6674
2025-04-11 18:51:56,964 [INFO] Epoch 14, Batch 60: Loss = 0.3290
2025-04-11 18:51:57,389 [INFO] Epoch 14, Batch 61: Loss = 0.4758
2025-04-11 18:51:57,875 [INFO] Epoch 14, Batch 62: Loss = 0.4458
2025-04-11 18:51:58,358 [INFO] Epoch 14, Batch 63: Loss = 0.4101
2025-04-11 18:51:58,838 [INFO] Epoch 14, Batch 64: Loss = 0.6448
2025-04-11 18:51:59,249 [INFO] Epoch 14, Batch 65: Loss = 0.6062
2025-04-11 18:52:00,943 [INFO] Epoch 14, Batch 66: Loss = 0.5155
2025-04-11 18:52:01,077 [INFO] Epoch 14, Batch 67: Loss = 0.6037
2025-04-11 18:52:01,462 [INFO] Epoch 14, Batch 68: Loss = 0.6523
2025-04-11 18:52:01,899 [INFO] Epoch 14, Batch 69: Loss = 0.4789
2025-04-11 18:52:02,266 [INFO] Epoch 14, Batch 70: Loss = 0.4535
2025-04-11 18:52:02,662 [INFO] Epoch 14, Batch 71: Loss = 0.6291
2025-04-11 18:52:03,038 [INFO] Epoch 14, Batch 72: Loss = 0.6166
2025-04-11 18:52:03,420 [INFO] Epoch 14, Batch 73: Loss = 0.4023
2025-04-11 18:52:04,748 [INFO] Epoch 14, Batch 74: Loss = 0.3323
2025-04-11 18:52:05,049 [INFO] Epoch 14, Batch 75: Loss = 0.6469
2025-04-11 18:52:05,387 [INFO] Epoch 14, Batch 76: Loss = 0.5205
2025-04-11 18:52:05,978 [INFO] Epoch 14, Batch 77: Loss = 0.5763
2025-04-11 18:52:06,380 [INFO] Epoch 14, Batch 78: Loss = 0.3945
2025-04-11 18:52:06,930 [INFO] Epoch 14, Batch 79: Loss = 0.5110
2025-04-11 18:52:07,293 [INFO] Epoch 14, Batch 80: Loss = 0.6184
2025-04-11 18:52:07,859 [INFO] Epoch 14, Batch 81: Loss = 0.5201
2025-04-11 18:52:08,466 [INFO] Epoch 14, Batch 82: Loss = 0.5623
2025-04-11 18:52:08,845 [INFO] Epoch 14, Batch 83: Loss = 0.6247
2025-04-11 18:52:09,319 [INFO] Epoch 14, Batch 84: Loss = 0.6831
2025-04-11 18:52:09,757 [INFO] Epoch 14, Batch 85: Loss = 0.3448
2025-04-11 18:52:10,063 [INFO] Epoch 14, Batch 86: Loss = 0.2721
2025-04-11 18:52:10,341 [INFO] Epoch 14, Batch 87: Loss = 0.5426
2025-04-11 18:52:10,649 [INFO] Epoch 14, Batch 88: Loss = 0.5376
2025-04-11 18:52:10,917 [INFO] Epoch 14, Batch 89: Loss = 0.5723
2025-04-11 18:52:11,341 [INFO] Epoch 14, Batch 90: Loss = 0.6552
2025-04-11 18:52:11,684 [INFO] Epoch 14, Batch 91: Loss = 0.6689
2025-04-11 18:52:12,881 [INFO] Epoch 14, Batch 92: Loss = 0.4756
2025-04-11 18:52:13,420 [INFO] Epoch 14, Batch 93: Loss = 0.6575
2025-04-11 18:52:13,831 [INFO] Epoch 14, Batch 94: Loss = 0.5705
2025-04-11 18:52:14,545 [INFO] Epoch 14, Batch 95: Loss = 0.3393
2025-04-11 18:52:14,749 [INFO] Epoch 14, Batch 96: Loss = 0.7248
2025-04-11 18:52:14,903 [INFO] Epoch 14, Batch 97: Loss = 0.6955
2025-04-11 18:52:15,283 [INFO] Epoch 14, Batch 98: Loss = 0.7048
2025-04-11 18:52:15,683 [INFO] Epoch 14, Batch 99: Loss = 0.6643
2025-04-11 18:52:15,759 [INFO] Epoch 14, Batch 100: Loss = 0.6886
2025-04-11 18:52:15,955 [INFO] Epoch 14, Batch 101: Loss = 0.6789
2025-04-11 18:52:16,265 [INFO] Epoch 14, Batch 102: Loss = 0.6253
2025-04-11 18:52:16,400 [INFO] Epoch 14, Batch 103: Loss = 0.6350
2025-04-11 18:52:16,400 [INFO] Epoch 14: Avg Loss = 0.5183, Time: 44.77s
2025-04-11 18:52:30,898 [INFO] Epoch 14: auROC = 0.8063, Accuracy = 0.7652
2025-04-11 18:52:31,459 [INFO] Epoch 15, Batch 1: Loss = 0.5403
2025-04-11 18:52:31,796 [INFO] Epoch 15, Batch 2: Loss = 0.2977
2025-04-11 18:52:32,049 [INFO] Epoch 15, Batch 3: Loss = 0.6247
2025-04-11 18:52:32,527 [INFO] Epoch 15, Batch 4: Loss = 0.3433
2025-04-11 18:52:32,971 [INFO] Epoch 15, Batch 5: Loss = 0.5328
2025-04-11 18:52:33,360 [INFO] Epoch 15, Batch 6: Loss = 0.6386
2025-04-11 18:52:33,902 [INFO] Epoch 15, Batch 7: Loss = 0.5070
2025-04-11 18:52:34,017 [INFO] Epoch 15, Batch 8: Loss = 0.6709
2025-04-11 18:52:34,445 [INFO] Epoch 15, Batch 9: Loss = 0.6576
2025-04-11 18:52:34,808 [INFO] Epoch 15, Batch 10: Loss = 0.7186
2025-04-11 18:52:35,073 [INFO] Epoch 15, Batch 11: Loss = 0.6801
2025-04-11 18:52:35,481 [INFO] Epoch 15, Batch 12: Loss = 0.7058
2025-04-11 18:52:36,062 [INFO] Epoch 15, Batch 13: Loss = 0.3471
2025-04-11 18:52:36,550 [INFO] Epoch 15, Batch 14: Loss = 0.8006
2025-04-11 18:52:36,951 [INFO] Epoch 15, Batch 15: Loss = 0.6265
2025-04-11 18:52:37,412 [INFO] Epoch 15, Batch 16: Loss = 0.5087
2025-04-11 18:52:37,795 [INFO] Epoch 15, Batch 17: Loss = 0.6901
2025-04-11 18:52:38,254 [INFO] Epoch 15, Batch 18: Loss = 0.7243
2025-04-11 18:52:38,612 [INFO] Epoch 15, Batch 19: Loss = 0.5621
2025-04-11 18:52:39,129 [INFO] Epoch 15, Batch 20: Loss = 0.5255
2025-04-11 18:52:39,502 [INFO] Epoch 15, Batch 21: Loss = 0.5729
2025-04-11 18:52:39,781 [INFO] Epoch 15, Batch 22: Loss = 0.6639
2025-04-11 18:52:40,058 [INFO] Epoch 15, Batch 23: Loss = 0.6806
2025-04-11 18:52:40,347 [INFO] Epoch 15, Batch 24: Loss = 0.6338
2025-04-11 18:52:40,594 [INFO] Epoch 15, Batch 25: Loss = 0.6640
2025-04-11 18:52:40,892 [INFO] Epoch 15, Batch 26: Loss = 0.4868
2025-04-11 18:52:41,385 [INFO] Epoch 15, Batch 27: Loss = 0.5542
2025-04-11 18:52:42,327 [INFO] Epoch 15, Batch 28: Loss = 0.2254
2025-04-11 18:52:43,440 [INFO] Epoch 15, Batch 29: Loss = 0.3365
2025-04-11 18:52:47,410 [INFO] Epoch 15: Avg Loss = 0.5488, Time: 16.51s
2025-04-11 18:52:49,447 [INFO] Epoch 15: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:52:54,836 [INFO] Epoch 16: Avg Loss = 0.0000, Time: 5.39s
2025-04-11 18:52:56,882 [INFO] Epoch 16: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:02,351 [INFO] Epoch 17: Avg Loss = 0.0000, Time: 5.47s
2025-04-11 18:53:04,410 [INFO] Epoch 17: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:09,940 [INFO] Epoch 18: Avg Loss = 0.0000, Time: 5.53s
2025-04-11 18:53:11,984 [INFO] Epoch 18: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:17,423 [INFO] Epoch 19: Avg Loss = 0.0000, Time: 5.44s
2025-04-11 18:53:19,439 [INFO] Epoch 19: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:24,903 [INFO] Epoch 20: Avg Loss = 0.0000, Time: 5.46s
2025-04-11 18:53:26,903 [INFO] Epoch 20: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:32,327 [INFO] Epoch 21: Avg Loss = 0.0000, Time: 5.42s
2025-04-11 18:53:34,302 [INFO] Epoch 21: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:39,718 [INFO] Epoch 22: Avg Loss = 0.0000, Time: 5.41s
2025-04-11 18:53:41,875 [INFO] Epoch 22: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:47,223 [INFO] Epoch 23: Avg Loss = 0.0000, Time: 5.35s
2025-04-11 18:53:49,169 [INFO] Epoch 23: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:53:54,635 [INFO] Epoch 24: Avg Loss = 0.0000, Time: 5.46s
2025-04-11 18:53:56,594 [INFO] Epoch 24: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:02,125 [INFO] Epoch 25: Avg Loss = 0.0000, Time: 5.53s
2025-04-11 18:54:04,062 [INFO] Epoch 25: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:09,464 [INFO] Epoch 26: Avg Loss = 0.0000, Time: 5.40s
2025-04-11 18:54:11,414 [INFO] Epoch 26: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:16,878 [INFO] Epoch 27: Avg Loss = 0.0000, Time: 5.46s
2025-04-11 18:54:18,849 [INFO] Epoch 27: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:24,254 [INFO] Epoch 28: Avg Loss = 0.0000, Time: 5.40s
2025-04-11 18:54:26,321 [INFO] Epoch 28: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:31,691 [INFO] Epoch 29: Avg Loss = 0.0000, Time: 5.37s
2025-04-11 18:54:33,588 [INFO] Epoch 29: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:39,009 [INFO] Epoch 30: Avg Loss = 0.0000, Time: 5.42s
2025-04-11 18:54:40,979 [INFO] Epoch 30: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:46,454 [INFO] Epoch 31: Avg Loss = 0.0000, Time: 5.47s
2025-04-11 18:54:48,358 [INFO] Epoch 31: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:54:53,756 [INFO] Epoch 32: Avg Loss = 0.0000, Time: 5.40s
2025-04-11 18:54:55,928 [INFO] Epoch 32: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:55:01,688 [INFO] Epoch 33: Avg Loss = 0.0000, Time: 5.76s
2025-04-11 18:55:04,181 [INFO] Epoch 33: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:55:10,909 [INFO] Epoch 34: Avg Loss = 0.0000, Time: 6.73s
2025-04-11 18:55:13,401 [INFO] Epoch 34: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:55:20,055 [INFO] Epoch 35: Avg Loss = 0.0000, Time: 6.65s
2025-04-11 18:55:22,553 [INFO] Epoch 35: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:55:29,118 [INFO] Epoch 36: Avg Loss = 0.0000, Time: 6.56s
2025-04-11 18:55:31,632 [INFO] Epoch 36: auROC = 0.0000, Accuracy = 0.0000
2025-04-11 18:55:38,172 [INFO] Epoch 37: Avg Loss = 0.0000, Time: 6.54s
2025-04-11 18:55:40,580 [INFO] Epoch 37: auROC = 0.0000, Accuracy = 0.0000
